code,name,std_price,set_date,type,type_detail,set_amount,risk_grade,risk_grade_txt,company_name
K55105BR3113,삼성KODEX단기변동금리부채권액티브증권상장지수투자신탁[채권],110885.27,20170628,일반채권,국내채권형,"3,017",6,매우 낮은 위험,삼성자산운용
KR5105AZ0377,삼성코리아단기채권증권자투자신탁 1[채권]_A,1007.30,20150817,일반채권,국내채권형,1,5,낮은 위험,삼성자산운용
K55223DJ9669,KB스타ESG우량중단기채증권자투자신탁(채권)A,1046.66,20210906,일반채권,국내채권형,27,5,낮은 위험,케이비자산운용
K55301D28311,미래에셋지속가능ESG채권증권자투자신탁(채권),1034.85,20200407,일반채권,국내채권형,108,5,낮은 위험,미래에셋자산운용
K55223DJ9693,KB스타ESG우량중단기채증권자투자신탁(채권)C,1045.55,20210831,일반채권,국내채권형,86,5,낮은 위험,케이비자산운용
KR5104AO8358,브이아이굿초이스국공채증권투자신탁[채권]C,1086.53,20141224,일반채권,국내채권형,0,5,낮은 위험,브이아이자산운용
K55206E15705,키움히어로즈종합채권(AA-이상)액티브증권상장지수투자신탁[채권],105347.61,20230405,일반채권,국내채권형,"1,245",5,낮은 위험,키움투자자산운용
KR5207599220,교보악사Tomorrow장기우량증권투자신탁K- 1(채권)ClassC1,1076.38,20060905,일반채권,국내채권형,224,5,낮은 위험,교보악사자산운용
KR5101132268,MVP장기공사채M- 2,1029.77,19990702,일반채권,국내채권형,0,4,보통 위험,한국투자신탁운용
KR5207A10385,교보악사Tomorrow장기우량증권투자신탁K- 1(채권)ClassCP,1044.92,20060905,일반채권,국내채권형,77,5,낮은 위험,교보악사자산운용
KR5210171777,신한신종개인연금증권자투자신탁 1[채권],1104.75,20091001,일반채권,국내채권형,3,5,낮은 위험,신한자산운용
K55107BB0263,우리단기채권증권투자신탁(채권)ClassC-P1,1015.40,20170202,초단기채권,국내채권형,44,6,매우 낮은 위험,우리자산운용
KR5207AT0661,교보악사중단기우량채증권자투자신탁[채권](운용),1049.00,20140623,일반채권,국내채권형,10,5,낮은 위험,교보악사자산운용
KR5214AO4776,유진챔피언증권모투자신탁(채권),1023.52,20140207,일반채권,국내채권형,55,6,매우 낮은 위험,유진자산운용
KR5210AA9601,신한상대가치장기우량증권자투자신탁 1[채권],1070.20,20121031,일반채권,국내채권형,278,5,낮은 위험,신한자산운용
K55213BW1283,한화코리아토탈본드증권자투자신탁(채권)종류C-RP(퇴직연금),1007.72,20111201,일반채권,국내채권형,0,5,낮은 위험,한화자산운용
K55223DH1767,KB스타단기플러스증권투자신탁(채권)C-F,1011.91,20210324,일반채권,국내채권형,2,5,낮은 위험,케이비자산운용
KR5206AQ7421,키움ESG중장기우량채증권자투자신탁 1[채권]S,1018.15,20140422,일반채권,국내채권형,0,5,낮은 위험,키움투자자산운용
KR5206AH2738,키움ESG중장기우량채증권자투자신탁 1[채권]C-P,1017.82,20131024,일반채권,국내채권형,15,5,낮은 위험,키움투자자산운용
K55107BU7935,우리퇴직연금증권자투자신탁1(국공채)ClassC-e,990.20,20180808,일반채권,국내채권형,20,5,낮은 위험,우리자산운용
K55310DZ1231,코레이트초단기금리혼합자산투자신탁_운용,1026.44,20221226,초단기채권,국내채권형,"8,858",5,낮은 위험,코레이트자산운용
K55223DH1700,KB스타단기플러스증권투자신탁(채권)(운용),1012.04,20210324,일반채권,국내채권형,"1,388",5,낮은 위험,케이비자산운용
K55301BX4602,미래에셋솔로몬초단기국공채증권자투자신탁2(채권)종류C-Pe,1026.76,20171026,초단기채권,국내채권형,7,4,보통 위험,미래에셋자산운용
K55224BT0568,흥국멀티플레이증권자투자신탁 4[채권]C-pe,1060.82,20170802,일반채권,국내채권형,148,5,낮은 위험,흥국자산운용
K55306CZ0321,다올ESG1등단기채권증권자투자신탁[채권]종류Ae,1033.26,20210322,초단기채권,국내채권형,7,5,낮은 위험,다올자산운용
K55301CG2705,미래에셋코리아중기증권자투자신탁 1(채권)종류C-P2e,1048.67,20221114,일반채권,국내채권형,0,5,낮은 위험,미래에셋자산운용
K55210DI3809,신한지속가능경영ESG단기채권증권자투자신탁 1[채권](종류),1015.62,20210429,일반채권,국내채권형,86,5,낮은 위험,신한자산운용
K55213DH0720,한화단기플러스증권투자신탁(채권)종류C-v,1015.78,20210324,일반채권,국내채권형,"5,420",5,낮은 위험,한화자산운용
K55223E98490,KBKBSTARKOFR금리액티브증권상장지수투자신탁(채권혼합-파생형)(합성),100430.87,20240429,초단기채권,국내채권형,421,4,보통 위험,케이비자산운용
K55363DS1368,트러스톤장기채권증권모투자신탁[채권],1036.73,20220603,일반채권,국내채권형,53,5,낮은 위험,트러스톤자산운용
K55303CK1410,마이다스우량채권증권자투자신탁 1(채권)C,1065.49,20190730,일반채권,국내채권형,26,5,낮은 위험,마이다스에셋자산운용
K55303CV5137,마이다스우량채권증권자투자신탁 1(채권)S,1066.99,20191119,일반채권,국내채권형,0,5,낮은 위험,마이다스에셋자산운용
K55306BP8152,다올전단채증권투자신탁[채권]종류Cg,1020.00,20170804,초단기채권,국내채권형,0,5,낮은 위험,다올자산운용
K55210D56182,신한SOLKIS단기통안채증권상장지수투자신탁[채권],107216.29,20200908,일반채권,국내채권형,310,6,매우 낮은 위험,신한자산운용
K55233BO7229,칸서스튼튼단기채증권투자신탁 1(채권)ClassA-e,1041.23,20170717,초단기채권,국내채권형,21,5,낮은 위험,칸서스자산운용
K55101BA9675,한국투자e단기채ESG증권투자신탁(채권),1023.35,20160229,초단기채권,국내채권형,"1,153",5,낮은 위험,한국투자신탁운용
K55240C78490,BNK튼튼중장기증권투자신탁 1(채권)ClassC-P2e,1020.25,20180625,일반채권,국내채권형,9,5,낮은 위험,비엔케이자산운용
K55206BN9039,키움더드림단기채증권투자신탁[채권]C-P2(퇴직연금),1030.23,20180403,초단기채권,국내채권형,373,5,낮은 위험,키움투자자산운용
KR5240AF3009,BNK튼튼중장기증권투자신탁 1(채권)Class C,1050.26,20160202,일반채권,국내채권형,2,5,낮은 위험,비엔케이자산운용
K55232E28837,NH-AmundiHANARO종합채권(AA-이상)액티브증권상장지수투자신탁(채권),107725.35,20231025,일반채권,국내채권형,684,5,낮은 위험,엔에이치아문디자산운용
K55101B40934,한국투자스마트코리아증권모투자신탁(채권),1005.92,20150608,일반채권,국내채권형,490,5,낮은 위험,한국투자신탁운용
K55240BA2326,BNK튼튼중장기증권투자신탁 1(채권)ClassA-e,1038.59,20160318,일반채권,국내채권형,3,5,낮은 위험,비엔케이자산운용
K55214BU9535,유진챔피언단기채증권자투자신탁(채권) Class C-Pe2,1053.17,20170817,초단기채권,국내채권형,"1,484",6,매우 낮은 위험,유진자산운용
K55207BT6301,교보악사중단기우량채증권자투자신탁[채권]ClassC-P2e,1046.34,20180302,일반채권,국내채권형,1,6,매우 낮은 위험,교보악사자산운용
K55223BY3673,KB스타단기채증권자투자신탁(채권)C-Pe,1017.46,20180226,초단기채권,국내채권형,7,6,매우 낮은 위험,케이비자산운용
K55203BW0253,대신단기채증권투자신탁[채권](ClassC-W),1083.34,20170926,일반채권,국내채권형,498,5,낮은 위험,대신자산운용
K55303CV5145,마이다스우량채권증권자투자신탁 1(채권)S-P,1060.13,20191029,일반채권,국내채권형,1,5,낮은 위험,마이다스에셋자산운용
KR5227564873,미래에셋엄브렐러증권투자신탁(채권),1024.28,20060427,일반채권,국내채권형,106,5,낮은 위험,미래에셋자산운용
K55214DK1045,유진챔피언착한ESG증권자투자신탁(채권)ClassC-P,1046.69,20220511,일반채권,국내채권형,0,5,낮은 위험,유진자산운용
KR5301A30699,미래에셋퇴직연금솔로몬증권자투자신탁 1[채권]종류C-F,1031.84,20110512,일반채권,국내채권형,296,5,낮은 위험,미래에셋자산운용
K55102BB8550,하나파워e단기채증권자투자신탁[채권]ClassC,1055.85,20070417,초단기채권,국내채권형,248,6,매우 낮은 위험,하나자산운용
K55223E28026,KB머니마켓액티브증권투자신탁(채권)(운용),1011.83,20230515,초단기채권,국내채권형,"7,177",5,낮은 위험,케이비자산운용
K55213DC1434,한화ESG히어로증권자투자신탁(채권)A-e,1071.86,20201102,일반채권,국내채권형,0,5,낮은 위험,한화자산운용
K55232BU5093,NH-Amundi 단기국공채증권자투자신탁[채권]Class C-P1e(연금저축),1035.26,20170814,초단기채권,국내채권형,5,6,매우 낮은 위험,엔에이치아문디자산운용
KR5210AP3441,신한상대가치장기우량증권자투자신탁2[채권](종류S),1052.29,20140424,일반채권,국내채권형,0,5,낮은 위험,신한자산운용
KR5207AW5368,교보악사중단기우량채증권자투자신탁[채권]ClassS,1056.53,20140623,일반채권,국내채권형,0,6,매우 낮은 위험,교보악사자산운용
K55107EA9106,우리나라초단기채권증권투자신탁[채권]ClassA1,1004.09,20240508,초단기채권,국내채권형,4,5,낮은 위험,우리자산운용
KR5212533610,파인만퇴직연금우량채증권자투자신탁 1(채권),1026.83,20060102,일반채권,국내채권형,36,5,낮은 위험,파인만자산운용
K55232C84693,NH-Amundi하나로단기채증권투자신탁[채권]ClassC-P1e(연금저축),1063.15,20180914,초단기채권,국내채권형,31,6,매우 낮은 위험,엔에이치아문디자산운용
K55373CM4516,현대트러스트단기채증권자투자신탁 1[채권]종류C-Pe,1033.34,20200528,초단기채권,국내채권형,6,5,낮은 위험,현대자산운용
KR5231388533,디더블유에스코리아채권투자신탁 1-1,43.67,20031013,일반채권,국내채권형,85,2,높은 위험,디더블유에스자산운용
K55232C84602,NH-Amundi하나로단기채증권투자신탁[채권]ClassA,1063.21,20180914,초단기채권,국내채권형,207,6,매우 낮은 위험,엔에이치아문디자산운용
K55105BD9025,삼성코리아초단기우량채권증권자투자신탁 1[채권]Cp-f(퇴직연금),1007.30,20190508,초단기채권,국내채권형,28,6,매우 낮은 위험,삼성자산운용
K55363DV6883,트러스톤매크로채권전략증권투자신탁[채권](운용),1076.16,20220830,일반채권,국내채권형,"1,226",5,낮은 위험,트러스톤자산운용
K55373CM4524,현대트러스트단기채증권자투자신탁 1[채권]종류C-P2,1046.85,20190528,초단기채권,국내채권형,2,5,낮은 위험,현대자산운용
KR5224AI1802,흥국멀티플레이증권자투자신탁 4[채권]C-p,1059.80,20131129,일반채권,국내채권형,374,5,낮은 위험,흥국자산운용
K55107EA9098,우리나라초단기채권증권투자신탁[채권],1006.73,20240422,초단기채권,국내채권형,"2,529",5,낮은 위험,우리자산운용
KR5101134132,개인연금공사채 7,1008.36,19990818,일반채권,국내채권형,103,4,보통 위험,한국투자신탁운용
KR5228727644,우리이지스증권모투자신탁[채권](모),1034.70,20070821,일반채권,국내채권형,4,4,보통 위험,우리자산운용
KR5104361203,브이아이장기주택마련증권자투자신탁1[채권],1052.97,20030211,일반채권,국내채권형,0,4,보통 위험,브이아이자산운용
K55223BY3665,KB스타단기채증권자투자신탁(채권)C-P,1025.87,20180228,초단기채권,국내채권형,32,6,매우 낮은 위험,케이비자산운용
K55105BT4549,삼성퇴직연금중기국공채증권자투자신탁[채권]_Ce,1051.23,20170817,일반채권,국내채권형,41,5,낮은 위험,삼성자산운용
KR5373AP5951,현대연금저축증권전환형자투자신탁 1[채권]종류S-P,1031.24,20140422,일반채권,국내채권형,0,5,낮은 위험,현대자산운용
KR5210285312,신한베스트크레딧단기증권자투자신탁[채권](종류A-u),1072.90,20100810,일반채권,국내채권형,2,5,낮은 위험,신한자산운용
K55232B30995,NH-Amundi단기국공채증권자투자신탁[채권]ClassC-P2(퇴직연금),1027.23,20160921,초단기채권,국내채권형,3,6,매우 낮은 위험,엔에이치아문디자산운용
KR5207875505,교보악사행복한연금증권자투자신탁 1(채권),1017.26,20090119,일반채권,국내채권형,0,5,낮은 위험,교보악사자산운용
K55310DZ1348,코레이트초단기금리혼합자산투자신탁_C-P2,1020.04,20231207,초단기채권,국내채권형,3,5,낮은 위험,코레이트자산운용
K55234CJ5509,IBK그랑프리중단기증권자투자신탁[채권]종류A,1044.45,20190125,일반채권,국내채권형,25,5,낮은 위험,아이비케이자산운용
K55224BT5377,흥국퇴직연금멀티증권자투자신탁4[채권]C-e,1059.66,20170802,일반채권,국내채권형,423,5,낮은 위험,흥국자산운용
K55232B30946,NH-Amundi단기국공채증권자투자신탁[채권]classA,1049.21,20151102,초단기채권,국내채권형,8,6,매우 낮은 위험,엔에이치아문디자산운용
K55102C56639,하나중기증권자투자신탁[채권]ClassC-E,822.18,20180329,일반채권,국내채권형,0,5,낮은 위험,하나자산운용
KR5373145451,현대퇴직연금증권자투자신탁 1[채권],1032.82,20090803,일반채권,국내채권형,1,6,매우 낮은 위험,현대자산운용
KR5105AG1303,삼성재형코리아중기채권증권자투자신탁 1[채권],1050.33,20130306,일반채권,국내채권형,0,5,낮은 위험,삼성자산운용
K55102CP0659,하나파워e단기채증권자투자신탁[채권]ClassC-P2E,1034.19,20190625,초단기채권,국내채권형,256,6,매우 낮은 위험,하나자산운용
KR5206AG1244,키움파이어니어재형저축증권자투자신탁 1[채권],1016.76,20130308,일반채권,국내채권형,0,5,낮은 위험,키움투자자산운용
KR5223536289,KB연금플랜국내채권증권모투자신탁(채권),1029.67,20060103,일반채권,국내채권형,"5,843",5,낮은 위험,케이비자산운용
K55310BZ6976,코레이트셀렉트단기채증권투자신탁[채권]C-E,1026.04,20180206,일반채권,국내채권형,756,6,매우 낮은 위험,코레이트자산운용
KR5102359514,하나장기주택마련증권자투자신탁 1[채권],948.10,20030117,일반채권,국내채권형,2,5,낮은 위험,하나자산운용
K55373CM4474,현대트러스트단기채증권자투자신탁 1[채권]종류C-e,1068.65,20190419,초단기채권,국내채권형,25,5,낮은 위험,현대자산운용
K55107BJ3111,우리하이플러스단기우량ESG채권증권자투자신탁 1(채권)ClassA-e,1036.58,20170118,일반채권,국내채권형,18,5,낮은 위험,우리자산운용
K55301DA1512,미래에셋지속가능ESG채권증권자투자신탁(채권)종류C-Pe,1034.90,20210603,일반채권,국내채권형,0,5,낮은 위험,미래에셋자산운용
K55210DD5304,신한지속가능경영ESG중장기채권증권자투자신탁[채권](종류C-i),1027.84,20210616,일반채권,국내채권형,51,5,낮은 위험,신한자산운용
K55306BU2331,다올퇴직연금증권자투자신탁[채권]종류C,1030.02,20110714,일반채권,국내채권형,0,5,낮은 위험,다올자산운용
K55213E40600,한화단기솔루션혼합자산투자신탁 1C-RPe(퇴직연금),1038.48,20230630,일반채권,국내채권형,17,5,낮은 위험,한화자산운용
K55309BQ0726,골든브릿지스마트단기채증권투자신탁 1[채권]종류CF,924.62,20170622,일반채권,국내채권형,3,5,낮은 위험,골든브릿지자산운용
K55207DZ3795,교보악사내일환매초단기우량채증권투자신탁[채권]ClassC-Pe(연금),1037.45,20221221,초단기채권,국내채권형,5,5,낮은 위험,교보악사자산운용
K55240CN9739,BNK튼튼단기채증권투자신탁(채권)ClassC-P2,1007.25,20210928,초단기채권,국내채권형,1,5,낮은 위험,비엔케이자산운용
K55368DP4345,하이ALL바른ESG단기채증권투자신탁(채권),1081.31,20211229,일반채권,국내채권형,712,5,낮은 위험,하이자산운용
K55301BX4362,미래에셋솔로몬초단기국공채증권자투자신탁2(채권)종류C-e,1102.60,20200520,초단기채권,국내채권형,0,4,보통 위험,미래에셋자산운용
K55239EA9628,현대인베스트먼트중장기증권투자신탁 1(채권)C-F,1013.49,20240509,일반채권,국내채권형,100,5,낮은 위험,현대인베스트먼트자산운용
K55107BU0153,우리단기채권증권투자신탁(채권)ClassC-P1e,1015.35,20171020,초단기채권,국내채권형,134,6,매우 낮은 위험,우리자산운용
K55102DR2967,하나크레딧플러스증권자투자신탁[채권]ClassC-F,1025.38,20230410,일반채권,국내채권형,204,5,낮은 위험,하나자산운용
K55232C84685,NH-Amundi하나로단기채증권투자신탁[채권]ClassC-P1(연금저축),1050.85,20180920,초단기채권,국내채권형,23,6,매우 낮은 위험,엔에이치아문디자산운용
K55309BQ0718,골든브릿지스마트단기채증권투자신탁 1[채권]종류CW,946.08,20170622,일반채권,국내채권형,9,5,낮은 위험,골든브릿지자산운용
K55101BH5320,한국투자e단기채ESG증권투자신탁(채권)(A),1013.95,20161007,초단기채권,국내채권형,72,5,낮은 위험,한국투자신탁운용
K55207DZ3894,교보악사내일환매초단기우량채증권투자신탁[채권]ClassS,1037.43,20221221,초단기채권,국내채권형,9,5,낮은 위험,교보악사자산운용
KR5203360932,대신마이홈장기주택마련증권자투자신탁 1[채권],1034.46,20030210,일반채권,국내채권형,0,5,낮은 위험,대신자산운용
K55107EA9197,우리나라초단기채권증권투자신탁[채권]ClassC-P,1002.72,20240520,초단기채권,국내채권형,6,5,낮은 위험,우리자산운용
KR5101312746,한국투자신종개인연금증권전환형투자신탁 1(채권),1014.30,20001230,일반채권,국내채권형,182,5,낮은 위험,한국투자신탁운용
KR5207A84380,교보악사Tomorrow장기우량증권투자신탁K- 1(채권)ClassAi,1052.45,20060905,일반채권,국내채권형,500,4,보통 위험,교보악사자산운용
K55223DJ9651,KB스타ESG우량중단기채증권자투자신탁(채권)(운용),1048.43,20210827,일반채권,국내채권형,"1,054",5,낮은 위험,케이비자산운용
K55105D79160,삼성KODEX장기종합채권(AA-이상)액티브KAP증권상장지수투자신탁[채권],94095.94,20200924,일반채권,국내채권형,"1,704",5,낮은 위험,삼성자산운용
K55239BB1288,현대인베스트먼트단기증권자투자신탁 1(채권)C-I,1006.50,20180412,초단기채권,국내채권형,746,6,매우 낮은 위험,현대인베스트먼트자산운용
K55210DL4331,신한베스트크레딧단기증권자투자신탁[채권](종류C-s),1033.04,20210712,일반채권,국내채권형,120,5,낮은 위험,신한자산운용
K55301D28675,미래에셋지속가능ESG채권증권자투자신탁(채권)종류S,1019.11,20200604,일반채권,국내채권형,0,5,낮은 위험,미래에셋자산운용
KR5105AZ0393,삼성코리아단기채권증권자투자신탁 1[채권]_Ci,1007.47,20150407,일반채권,국내채권형,270,5,낮은 위험,삼성자산운용
K55107BJ3087,우리하이플러스단기우량ESG채권증권자투자신탁 1(채권)ClassA,1037.22,20170119,일반채권,국내채권형,20,5,낮은 위험,우리자산운용
KR5301543488,미래에셋퇴직플랜증권자투자신탁 1(채권),994.27,20060131,일반채권,국내채권형,"1,088",5,낮은 위험,미래에셋자산운용
KR5240AF3017,BNK튼튼중장기증권투자신탁 1(채권)ClassC-e,1034.54,20160414,일반채권,국내채권형,1,5,낮은 위험,비엔케이자산운용
K55107CC3216,우리하이플러스단기우량ESG채권증권자투자신탁 1(채권)ClassS-P,1015.53,20180718,일반채권,국내채권형,1,5,낮은 위험,우리자산운용
KR5301A94992,미래에셋퇴직플랜증권자투자신탁 1(채권)종류C-F,987.95,20060131,일반채권,국내채권형,171,5,낮은 위험,미래에셋자산운용
K55232C84610,NH-Amundi하나로단기채증권투자신탁[채권]ClassAe,1077.81,20181010,초단기채권,국내채권형,40,6,매우 낮은 위험,엔에이치아문디자산운용
K55306B99315,다올전단채증권투자신탁[채권]종류C,1019.77,20160113,초단기채권,국내채권형,26,5,낮은 위험,다올자산운용
K55232BE0664,NH-Amundi우량채권형증권자투자신탁[채권]ClassC-P2(퇴직연금),1028.12,20161228,일반채권,국내채권형,7,5,낮은 위험,엔에이치아문디자산운용
K55232C84636,NH-Amundi하나로단기채증권투자신탁[채권]ClassC,1069.96,20180914,초단기채권,국내채권형,328,6,매우 낮은 위험,엔에이치아문디자산운용
K55240BA2342,BNK튼튼중장기증권투자신탁 1(채권)ClassC-P2,1047.87,20180601,일반채권,국내채권형,4,5,낮은 위험,비엔케이자산운용
KR5105AF7046,삼성코리아중기채권증권자투자신탁 1[채권],1091.64,20130227,일반채권,국내채권형,"2,162",5,낮은 위험,삼성자산운용
KR5365AS5040,KCGI코리아연금증권전환형자투자신탁 1[채권]종류Ce,1034.58,20150108,일반채권,국내채권형,20,5,낮은 위험,케이씨지아이자산운용
KR5105AH8380,삼성코리아중기채권증권자투자신탁 1[채권]_C-P,1085.29,20130509,일반채권,국내채권형,44,5,낮은 위험,삼성자산운용
KR5102677477,하나파워e단기채증권자투자신탁[채권],1035.05,20070417,초단기채권,국내채권형,"3,563",6,매우 낮은 위험,하나자산운용
KR5234929960,IBK단기채증권자투자신탁[채권]종류C3,1067.00,20200121,일반채권,국내채권형,46,6,매우 낮은 위험,아이비케이자산운용
KR5206361481,키움프런티어장기주택마련증권자투자신탁[채권],999.72,20030217,일반채권,국내채권형,1,5,낮은 위험,키움투자자산운용
K55210CU5908,신한베스트크레딧단기증권모투자신탁[채권],1062.69,20190802,일반채권,국내채권형,"4,214",5,낮은 위험,신한자산운용
K55102BN0660,하나파워e단기채증권모투자신탁[채권],1029.10,20170310,일반채권,국내채권형,"3,664",6,매우 낮은 위험,하나자산운용
KR5232534713,NH-Amundi중기채형증권모투자신탁 1[채권],1031.14,20060103,일반채권,국내채권형,792,5,낮은 위험,엔에이치아문디자산운용
K55232BU5085,NH-Amundi단기국공채증권자투자신탁[채권]Class S-P,1030.25,20170901,초단기채권,국내채권형,9,6,매우 낮은 위험,엔에이치아문디자산운용
K55214B30415,유진챔피언단기채증권자투자신탁(채권) ClassC-P2,1071.11,20160608,초단기채권,국내채권형,"1,736",6,매우 낮은 위험,유진자산운용
KR5206AA0051,키움ESG중장기우량채증권자투자신탁 1[채권]A1,1017.96,20120416,일반채권,국내채권형,9,5,낮은 위험,키움투자자산운용
KR5301AC5706,미래에셋마에스트로증권자투자신탁 1(채권)종류F,1040.78,20121004,일반채권,국내채권형,57,5,낮은 위험,미래에셋자산운용
KR5213AO7598,한화코리아밸류채권증권자투자신탁 2(채권)종류S,1048.86,20140423,일반채권,국내채권형,0,5,낮은 위험,한화자산운용
KR5302491109,베어링하나로증권투자신탁(채권),1005.44,20050519,일반채권,국내채권형,166,5,낮은 위험,베어링자산운용
KR5225767098,미래에셋코리아국공채증권모투자신탁(채권),1033.47,20071203,일반채권,국내채권형,543,5,낮은 위험,미래에셋자산운용
KR5214AX7984,유진챔피언단기채증권자투자신탁(채권) Class A,1090.07,20141204,초단기채권,국내채권형,"1,605",6,매우 낮은 위험,유진자산운용
KR5306763099,다올퇴직연금증권모투자신탁[채권],1022.62,20071121,일반채권,국내채권형,126,5,낮은 위험,다올자산운용
K55233BO7237,칸서스튼튼단기채증권투자신탁 1(채권)ClassC,1044.63,20170712,초단기채권,국내채권형,55,5,낮은 위험,칸서스자산운용
KR5207A52890,교보악사Tomorrow장기우량증권투자신탁K- 1(채권)ClassCW,1073.61,20110714,일반채권,국내채권형,462,5,낮은 위험,교보악사자산운용
KR5214AX8032,유진챔피언단기채증권자투자신탁(채권) Class C,1092.41,20141204,초단기채권,국내채권형,"3,669",6,매우 낮은 위험,유진자산운용
K55207BH5299,교보악사Tomorrow장기우량증권투자신탁K- 1(채권)ClassAe,1056.23,20160913,일반채권,국내채권형,41,5,낮은 위험,교보악사자산운용
K55105BR0838,삼성KODEX종합채권(AA-이상)액티브증권상장지수투자신탁[채권],111214.41,20170616,일반채권,국내채권형,"24,464",5,낮은 위험,삼성자산운용
K55363DV6974,트러스톤매크로채권전략증권투자신탁[채권]I클래스,1075.09,20220830,일반채권,국내채권형,"1,227",5,낮은 위험,트러스톤자산운용
K55233BO7211,칸서스튼튼단기채증권투자신탁 1(채권)ClassA,1041.64,20170712,초단기채권,국내채권형,38,5,낮은 위험,칸서스자산운용
K55232BV9052,NH-Amundi우량채권형증권자투자신탁[채권]ClassC-P2e(퇴직연금),1026.77,20180823,일반채권,국내채권형,5,5,낮은 위험,엔에이치아문디자산운용
K55216BS7648,DB정통크레딧증권자투자신탁[채권]종류C-E,1051.76,20181116,일반채권,국내채권형,0,5,낮은 위험,디비자산운용
K55223DJ2177,KBKBSTAR종합채권(A-이상)액티브증권상장지수투자신탁(채권),103038.67,20210524,일반채권,국내채권형,"12,327",5,낮은 위험,케이비자산운용
K55104BW3232,브이아이퇴직연금증권자투자신탁1[채권]C-Pe,1043.75,20190225,일반채권,국내채권형,6,5,낮은 위험,브이아이자산운용
K55301CG2697,미래에셋솔로몬중장기국공채증권자투자신탁 1(채권)종류C-P,1019.73,20190102,일반채권,국내채권형,229,5,낮은 위험,미래에셋자산운용
K55301DZ7460,미래에셋TIGER종합채권(AA-이상)액티브증권상장지수투자신탁(채권),53178.29,20230127,일반채권,국내채권형,"5,490",5,낮은 위험,미래에셋자산운용
