code,name,std_price,set_date,type,type_detail,set_amount,risk_grade,risk_grade_txt,company_name
K55206DR3796,키움PIMCO아시아Strategic채권증권자투자신탁(UH)[채권-재간접형],1167.88,20220413,아시아퍼시픽채권,해외채권형,0,4,보통 위험,키움투자자산운용
K55105CK8662,삼성글로벌중단기채권증권자투자신탁H[채권-재간접형]_Cp(퇴직연금),958.07,20210127,글로벌채권,해외채권형,43,4,보통 위험,삼성자산운용
K55235DE1220,피델리티차이나하이일드증권모투자신탁(채권-재간접형),585.99,20210224,글로벌하이일드채권,해외채권형,219,3,다소 높은 위험,피델리티자산운용
K55235CX0907,피델리티미달러채권증권자투자신탁H(채권-재간접형)종류A,936.64,20191203,북미채권,해외채권형,251,4,보통 위험,피델리티자산운용
K55235CU2211,피델리티글로벌인컴증권자투자신탁H(채권-재간접형)종류C,946.64,20190919,글로벌채권,해외채권형,0,4,보통 위험,피델리티자산운용
K55210CV2276,신한글로벌단기채권증권자투자신탁(H)[채권혼합-재간접형](종류C-e),905.88,20191010,글로벌채권,해외채권형,0,4,보통 위험,신한자산운용
K55228CU8761,우리PIMCO글로벌투자등급증권투자신탁(USD)[채권_재간접형]_ClassA,1072.07,20190827,글로벌채권,해외채권형,10,4,보통 위험,우리자산운용
K55302CE8810,베어링글로벌선순위담보채권증권자투자신탁[H](채권-재간접형)Class C-P2e,1117.26,20190612,글로벌하이일드채권,해외채권형,3,2,높은 위험,베어링자산운용
KR5237AQ6095,한화단기하이일드증권자투자신탁(채권)S클래스,1147.38,20140529,글로벌하이일드채권,해외채권형,0,5,낮은 위험,한화자산운용
K55105C31395,삼성누버거버먼이머징단기채권증권자투자신탁H[채권-재간접형]Cpe(퇴직연금),1080.34,20180320,신흥국채권,해외채권형,118,5,낮은 위험,삼성자산운용
K55213CY2510,한화글로벌본드인컴증권자투자신탁(H)(채권-재간접형)C-Pe(연금저축),988.61,20191216,글로벌채권,해외채권형,4,4,보통 위험,한화자산운용
KR5102AU1316,하나글로벌증권모투자신탁[채권-재간접형],947.90,20140925,글로벌채권,해외채권형,68,5,낮은 위험,하나자산운용
KR5229AI1062,이스트스프링미국투자적격회사채증권자투자신탁(H)[채권-재간접형]클래스C-P2(연금저축),1081.85,20140305,북미채권,해외채권형,4,4,보통 위험,이스트스프링자산운용
KR5366A22194,하이월지급미국달러하이일드증권투자신탁(채권-재간접형)(H)(C-e),691.94,20110629,글로벌하이일드채권,해외채권형,7,4,보통 위험,하이자산운용
K55105CU9502,삼성미국투자적격장기채권증권자투자신탁UH[채권]_C-P,1049.42,20190919,북미채권,해외채권형,1,4,보통 위험,삼성자산운용
K55105B66526,삼성달러표시단기채권증권자투자신탁(USD)[채권],14211.66,20160106,글로벌채권,해외채권형,11,5,낮은 위험,삼성자산운용
KR5301AR6921,미래에셋글로벌다이나믹증권자투자신탁 1(채권)종류S,956.81,20090630,글로벌채권,해외채권형,6,5,낮은 위험,미래에셋자산운용
K55223BN7255,KBPIMCO글로벌인컴셀렉션증권자투자신탁(채권-재간접형)(H)(운용),1145.31,20170428,글로벌채권,해외채권형,92,4,보통 위험,케이비자산운용
K55105C31288,삼성누버거버먼이머징단기채권증권자투자신탁H[채권-재간접형]Ae,1085.39,20180313,신흥국채권,해외채권형,3,5,낮은 위험,삼성자산운용
K55102CO3415,하나PIMCO글로벌분산투자증권자투자신탁[채권-재간접형]ClassA-E,985.04,20190426,글로벌채권,해외채권형,1,4,보통 위험,하나자산운용
K55210E07605,신한미국장기국채목표전환형증권투자신탁(H)[채권-재간접형](종류C-p),879.36,20230404,북미채권,해외채권형,0,3,다소 높은 위험,신한자산운용
K55223CY8572,KB글로벌단기채증권투자신탁(USD)(채권-재간접형)(운용),14202.93,20200102,글로벌채권,해외채권형,13,4,보통 위험,케이비자산운용
K55232CJ5261,NH-AmundiUSD초단기채권증권자투자신탁(UH)[채권]ClassC-P1(연금저축),1191.70,20190517,글로벌채권,해외채권형,0,4,보통 위험,엔에이치아문디자산운용
KR5102AU1712,하나행복knowhow글로벌채권증권자투자신탁[채권-재간접형],948.86,20140925,글로벌채권,해외채권형,3,5,낮은 위험,하나자산운용
K55302CE8570,베어링글로벌하이일드증권투자신탁[USD](채권-재간접형)ClassC,1353.02,20201123,글로벌하이일드채권,해외채권형,1,2,높은 위험,베어링자산운용
KR5102AU1720,하나행복knowhow글로벌채권증권자투자신탁[채권-재간접형]ClassC-PE,934.66,20150223,글로벌채권,해외채권형,1,5,낮은 위험,하나자산운용
KR5102AG0589,하나재형글로벌이머징국공채증권자투자신탁[채권-재간접형],915.67,20130306,신흥국채권,해외채권형,2,4,보통 위험,하나자산운용
KR5301AG0786,미래에셋재형글로벌다이나믹증권자투자신탁 1(채권),952.46,20130306,글로벌채권,해외채권형,15,5,낮은 위험,미래에셋자산운용
K55210CE5007,신한H2O글로벌본드증권투자신탁(UH)[채권혼합-파생재간접형](종류C1),1504.11,20181025,글로벌채권,해외채권형,4,2,높은 위험,신한자산운용
K55210D15022,신한이머징단기채권증권자투자신탁(H)[채권-재간접형](종류C-e),845.98,20200303,글로벌하이일드채권,해외채권형,0,2,높은 위험,신한자산운용
K55223D80557,KB글로벌코어본드증권자투자신탁(채권)S-퇴직,901.19,20200715,글로벌채권,해외채권형,0,4,보통 위험,케이비자산운용
K55102CD1727,하나PIMCO글로벌인컴혼합자산자투자신탁(UH)[재간접형]ClassC-P,1332.75,20190404,글로벌채권,해외채권형,1,3,다소 높은 위험,하나자산운용
K55102BA2141,하나유로하이일드증권자투자신탁[채권-재간접형]ClassC-P,1413.34,20160204,글로벌하이일드채권,해외채권형,0,2,높은 위험,하나자산운용
KR5206AG1087,키움PIMCO이머징재형저축증권자투자신탁 1[채권-재간접형],1089.47,20130306,신흥국채권,해외채권형,1,4,보통 위험,키움투자자산운용
K55223CY8408,KB글로벌단기채증권자투자신탁(채권-재간접형)(UH)C-E,1197.70,20191210,글로벌채권,해외채권형,8,4,보통 위험,케이비자산운용
K55306DW8524,다올JP모건글로벌투자적격등급회사채증권자투자신탁(UH)[채권-재간접형]종류Ae,1096.27,20221020,글로벌채권,해외채권형,4,4,보통 위험,다올자산운용
KR5205795119,미래에셋삼바브라질증권자투자신탁[채권]종류Ce,825.44,20080213,중남미채권,해외채권형,6,4,보통 위험,미래에셋자산운용
KR5102A52646,하나글로벌이머징국공채증권자투자신탁[채권-재간접형],968.98,20120330,신흥국채권,해외채권형,25,4,보통 위험,하나자산운용
K55301CC8714,미래에셋미국달러채권증권자투자신탁 1(UH)(채권)종류A,1249.67,20181025,북미채권,해외채권형,0,4,보통 위험,미래에셋자산운용
K55213CY2478,한화글로벌본드인컴증권자투자신탁(H)(채권-재간접형)C-w,1062.11,20200525,글로벌채권,해외채권형,1,4,보통 위험,한화자산운용
K55102C13309,하나PIMCO글로벌인컴혼합자산자투자신탁(H)[재간접형]ClassC,1034.05,20180105,글로벌채권,해외채권형,74,5,낮은 위험,하나자산운용
K55107E69363,우리미국채목표전환형증권투자신탁(H)[채권-재간접형](운용전환일이후)[단기자금-재간접형]C-e,1017.06,20231127,북미채권,해외채권형,4,3,다소 높은 위험,우리자산운용
K55235CX1004,피델리티미달러채권증권자투자신탁UH(채권-재간접형)종류C,1091.51,20191203,북미채권,해외채권형,1,4,보통 위험,피델리티자산운용
K55232BJ3655,NH-Amundi글로벌회사채증권자투자신탁(H)[채권-재간접형],1099.76,20170308,글로벌채권,해외채권형,11,5,낮은 위험,엔에이치아문디자산운용
K55301DW1722,미래에셋퇴직플랜글로벌다이나믹증권자투자신탁 1(채권)종류O,1009.11,20230224,글로벌채권,해외채권형,43,5,낮은 위험,미래에셋자산운용
K55101BY4652,한국투자TIF알아서평생소득증권자투자신탁(채권-재간접형)(C-e),957.74,20211006,글로벌채권,해외채권형,0,4,보통 위험,한국투자신탁운용
K55206BL0501,키움글로벌금리와물가연동증권자투자신탁(H)[채권-재간접형]S-P,918.92,20170119,글로벌채권,해외채권형,1,4,보통 위험,키움투자자산운용
KR5370956272,AB글로벌고수익증권투자신탁(채권-재간접형)종류형I,1324.95,20090701,글로벌하이일드채권,해외채권형,0,4,보통 위험,얼라이언스번스틴자산운용
K55302CJ6595,베어링글로벌선순위담보채권증권투자신탁[USD](채권-재간접형)ClassC-F,1333.51,20190821,글로벌하이일드채권,해외채권형,1,2,높은 위험,베어링자산운용
K55210D15444,신한이머징단기채권증권자투자신탁(UH)[채권-재간접형](종류S),1025.52,20200312,글로벌하이일드채권,해외채권형,0,2,높은 위험,신한자산운용
KR5301A97359,미래에셋글로벌다이나믹플러스증권자투자신탁 1(채권)종류C-F,970.16,20120409,글로벌채권,해외채권형,"1,815",5,낮은 위험,미래에셋자산운용
K55301B83096,미래에셋이머징달러회사채증권자투자신탁 1(H)(채권)종류C,1126.21,20160120,신흥국채권,해외채권형,1,5,낮은 위험,미래에셋자산운용
K55228DL7524,우리PIMCO미달러단기채증권투자신탁(USD)[채권_재간접형]ClassA(E),1238.93,20220207,북미채권,해외채권형,1,5,낮은 위험,우리자산운용
K55101BY4694,한국투자TIF알아서평생소득증권자투자신탁(채권-재간접형)(C-P),991.59,20191021,글로벌채권,해외채권형,4,4,보통 위험,한국투자신탁운용
KR5206AD2088,키움PIMCO베스트이머징증권자투자신탁 1[채권-재간접형]C1,1036.95,20121018,신흥국채권,해외채권형,1,4,보통 위험,키움투자자산운용
K55301BW0635,미래에셋이머징달러회사채증권자투자신탁 1(H)(채권)종류C-P2e,998.86,20170908,신흥국채권,해외채권형,2,5,낮은 위험,미래에셋자산운용
K55223BN7339,KBPIMCO글로벌인컴셀렉션증권자투자신탁(채권-재간접형)(H)S-P클래스,1098.85,20170608,글로벌채권,해외채권형,0,4,보통 위험,케이비자산운용
K55306DW8458,다올JP모건글로벌투자적격등급회사채증권자투자신탁(H)[채권-재간접형]종류CP,1022.77,20230213,글로벌채권,해외채권형,5,4,보통 위험,다올자산운용
K55232CJ5097,NH-AmundiUSD초단기채권증권자투자신탁(USD)[채권]ClassAe,14558.47,20190424,글로벌채권,해외채권형,12,4,보통 위험,엔에이치아문디자산운용
K55232BJ3747,NH-Amundi글로벌회사채증권자투자신탁(H)[채권-재간접형]ClassS,999.34,20190416,글로벌채권,해외채권형,0,4,보통 위험,엔에이치아문디자산운용
K55301BC5075,미래에셋미국달러우량회사채증권자투자신탁 1(UH)(채권)종류C-Pe,1185.14,20160530,북미채권,해외채권형,19,4,보통 위험,미래에셋자산운용
K55235BO4158,피델리티아시아하이일드증권자투자신탁(채권-재간접형)CP,719.30,20170801,글로벌하이일드채권,해외채권형,3,2,높은 위험,피델리티자산운용
K55301CC8748,미래에셋미국달러채권증권자투자신탁 1(UH)(채권)종류C-e,1245.92,20181224,북미채권,해외채권형,1,4,보통 위험,미래에셋자산운용
K55370CU3123,AB미국인컴증권투자신탁(채권-재간접형)종류C,941.97,20190826,북미채권,해외채권형,2,4,보통 위험,얼라이언스번스틴자산운용
KR5205AM8465,미래에셋삼바브라질연금저축증권자투자신탁[채권]종류A,1091.88,20140102,중남미채권,해외채권형,0,4,보통 위험,미래에셋자산운용
K55301BV2632,미래에셋퇴직플랜글로벌다이나믹50증권자투자신탁 1(채권)종류C-P2e,998.89,20170914,글로벌채권,해외채권형,87,5,낮은 위험,미래에셋자산운용
K55213CY2668,한화글로벌본드인컴증권자투자신탁(UH)(채권-재간접형)S-P(연금저축),1227.56,20200121,글로벌채권,해외채권형,0,4,보통 위험,한화자산운용
K55102CD1750,하나PIMCO글로벌인컴혼합자산자투자신탁(UH)[재간접형]ClassC-P2E,1365.06,20190328,글로벌채권,해외채권형,6,3,다소 높은 위험,하나자산운용
K55232DG8564,NH-Amundi미국다이나믹인컴증권자투자신탁(H)[채권-재간접형]ClassAe,1030.89,20221031,북미채권,해외채권형,0,4,보통 위험,엔에이치아문디자산운용
K55306DW8334,다올JP모건글로벌투자적격등급회사채증권자투자신탁(H)[채권-재간접형](운),1088.60,20221017,글로벌채권,해외채권형,326,4,보통 위험,다올자산운용
K55213D35131,한화글로벌채권증권자투자신탁(채권)종류S-RP(퇴직연금),873.35,20200701,글로벌채권,해외채권형,0,4,보통 위험,한화자산운용
KR5102AU1738,하나행복knowhow글로벌채권증권자투자신탁[채권-재간접형]ClassC-P,928.22,20140925,글로벌채권,해외채권형,2,5,낮은 위험,하나자산운용
K55206BV7892,키움글로벌금리와물가연동증권자투자신탁(H)[채권-재간접형]C-Pe,911.13,20180219,글로벌채권,해외채권형,1,4,보통 위험,키움투자자산운용
KR5366AY7328,하이차이나채권증권자투자신탁(채권-재간접형)(S-p),1131.53,20150121,아시아퍼시픽채권,해외채권형,0,4,보통 위험,하이자산운용
KR5301AX0769,미래에셋월지급식글로벌다이나믹증권자투자신탁 1(채권)(분배형)종류A-e,848.06,20180921,글로벌채권,해외채권형,0,5,낮은 위험,미래에셋자산운용
K55105BG8800,삼성누버거버먼이머징국공채플러스증권자투자신탁H[채권-재간접형]S-P,1080.73,20160926,신흥국채권,해외채권형,1,4,보통 위험,삼성자산운용
K55235CX1178,피델리티미달러채권증권자투자신탁UH(채권-재간접형)종류C-e,1049.43,20200611,북미채권,해외채권형,2,4,보통 위험,피델리티자산운용
K55105B00749,삼성아문디파이어니어스트래티직인컴증권자투자신탁H[채권-재간접형]_C-P,1124.80,20150312,글로벌채권,해외채권형,0,5,낮은 위험,삼성자산운용
KR5228274704,우리PIMCO토탈리턴증권자투자신탁[채권_재간접형](H)운용,1055.83,20100622,북미채권,해외채권형,"1,031",4,보통 위험,우리자산운용
KR5235299801,피델리티아시아하이일드증권자투자신탁(채권-재간접형),730.76,20110125,글로벌하이일드채권,해외채권형,45,2,높은 위험,피델리티자산운용
KR5301290080,미래에셋글로벌다이나믹연금증권전환형자투자신탁 1(채권),971.21,20100726,글로벌채권,해외채권형,"1,412",5,낮은 위험,미래에셋자산운용
K55235CX0964,피델리티미달러채권증권자투자신탁H(채권-재간접형)종류CP-e,873.71,20200612,북미채권,해외채권형,82,4,보통 위험,피델리티자산운용
K55223CY8382,KB글로벌단기채증권자투자신탁(채권-재간접형)(UH)C,1188.83,20191210,글로벌채권,해외채권형,1,4,보통 위험,케이비자산운용
K55301CM1295,미래에셋달러우량중장기채권증권자투자신탁(H)(채권)종류C-Pe,895.34,20190816,북미채권,해외채권형,9,4,보통 위험,미래에셋자산운용
K55210D15261,신한이머징단기채권증권자투자신탁(UH)[채권-재간접형](종류C1),982.51,20200226,글로벌하이일드채권,해외채권형,0,2,높은 위험,신한자산운용
KR5237A90368,한화단기하이일드증권자투자신탁(채권)A클래스,1142.52,20120312,글로벌하이일드채권,해외채권형,18,5,낮은 위험,한화자산운용
K55301C65935,미래에셋이머징달러회사채증권자투자신탁 1(UH)(채권)종류C-P2e,1083.54,20190902,신흥국채권,해외채권형,10,4,보통 위험,미래에셋자산운용
K55210E07639,신한미국장기국채목표전환형증권투자신탁(H)[채권-재간접형](종류C-re),882.28,20230404,북미채권,해외채권형,0,3,다소 높은 위험,신한자산운용
K55105CK9033,삼성글로벌중단기채권증권자투자신탁UH[채권-재간접형]_Ae,1190.56,20190617,글로벌채권,해외채권형,1,4,보통 위험,삼성자산운용
K55301BT7965,미래에셋퇴직플랜글로벌다이나믹증권자투자신탁 1(채권)종류C-P2e,956.22,20170803,글로벌채권,해외채권형,"1,106",5,낮은 위험,미래에셋자산운용
KR5370AP9956,AB글로벌고수익증권투자신탁(채권-재간접형)종류형Ce,1269.62,20140416,글로벌하이일드채권,해외채권형,116,4,보통 위험,얼라이언스번스틴자산운용
K55101D58668,한국투자글로벌플렉스증권자투자신탁(채권혼합-재간접형)(S-P),955.51,20200717,글로벌채권,해외채권형,0,3,다소 높은 위험,한국투자신탁운용
KR5223AQ1613,KB연금국내외채권증권전환형자투자신탁(채권) S-P 클래스,1048.01,20140423,신흥국채권,해외채권형,0,5,낮은 위험,케이비자산운용
K55301CC8722,미래에셋미국달러채권증권자투자신탁 1(UH)(채권)종류A-e,1250.35,20181101,북미채권,해외채권형,5,4,보통 위험,미래에셋자산운용
KR5235A99645,피델리티이머징마켓증권자투자신탁(채권-재간접형)A-E,841.79,20130826,신흥국채권,해외채권형,14,3,다소 높은 위험,피델리티자산운용
K55302CE8786,베어링글로벌선순위담보채권증권자투자신탁[H](채권-재간접형)ClassC-P,1013.62,20190801,글로벌하이일드채권,해외채권형,1,2,높은 위험,베어링자산운용
K55210D15154,신한이머징단기채권증권자투자신탁(H)[채권-재간접형](종류S),1228.76,20200304,글로벌하이일드채권,해외채권형,0,2,높은 위험,신한자산운용
K55105C31262,삼성누버거버먼이머징단기채권증권자투자신탁H[채권-재간접형],1104.35,20180313,신흥국채권,해외채권형,169,5,낮은 위험,삼성자산운용
K55302CE8695,베어링글로벌선순위담보채권증권자투자신탁[H](채권-재간접형),1161.10,20190308,글로벌하이일드채권,해외채권형,45,2,높은 위험,베어링자산운용
K55223BC8116,KB글로벌코어본드증권자투자신탁(채권)A-E,942.45,20190227,글로벌채권,해외채권형,2,4,보통 위험,케이비자산운용
K55235CU2286,피델리티글로벌인컴증권자투자신탁H(채권-재간접형)종류N,982.72,20190919,글로벌채권,해외채권형,1,4,보통 위험,피델리티자산운용
K55105BS8301,삼성누버거버먼글로벌인컴증권자투자신탁UH[채권-재간접형]C-Pe,1396.43,20180810,글로벌채권,해외채권형,1,4,보통 위험,삼성자산운용
K55232E30700,NH-AmundiSignatureOCIO혼합형증권모투자신탁[혼합-재간접형],1175.00,20230607,글로벌채권,해외채권형,229,3,다소 높은 위험,엔에이치아문디자산운용
KR5366AY7351,하이차이나채권증권자투자신탁(채권-재간접형)(UH)(A),1344.07,20150115,아시아퍼시픽채권,해외채권형,1,4,보통 위험,하이자산운용
KR5104AE1561,브이아이퇴직연금글로벌채권50증권자투자신탁[채권-재간접형],1026.10,20121207,글로벌채권,해외채권형,4,4,보통 위험,브이아이자산운용
K55301DI1548,미래에셋EMP글로벌단기채권증권모투자신탁(채권-재간접형),996.01,20210428,글로벌채권,해외채권형,671,5,낮은 위험,미래에셋자산운용
K55206DR3572,키움PIMCO아시아Strategic채권증권자투자신탁(H)[채권-재간접형],1015.41,20220413,아시아퍼시픽채권,해외채권형,41,4,보통 위험,키움투자자산운용
K55301BU2955,미래에셋인도채권증권자투자신탁 1(채권)종류C-P2e,1016.75,20170913,아시아퍼시픽채권,해외채권형,142,4,보통 위험,미래에셋자산운용
K55105CK8654,삼성글로벌중단기채권증권자투자신탁H[채권-재간접형]_C-Pe,1018.79,20190611,글로벌채권,해외채권형,0,4,보통 위험,삼성자산운용
K55301D46255,미래에셋글로벌투자적격채권증권자투자신탁(H)(채권),818.97,20200629,글로벌채권,해외채권형,175,4,보통 위험,미래에셋자산운용
K55232BJ3762,NH-Amundi글로벌회사채증권자투자신탁(UH)[채권-재간접형],1446.59,20170302,글로벌채권,해외채권형,2,4,보통 위험,엔에이치아문디자산운용
K55102BA2091,하나유로하이일드증권자투자신탁[채권-재간접형],1493.40,20160201,글로벌하이일드채권,해외채권형,1,2,높은 위험,하나자산운용
K55102C13291,하나PIMCO글로벌인컴혼합자산자투자신탁(H)[재간접형]ClassA-E,1075.79,20180105,글로벌채권,해외채권형,72,5,낮은 위험,하나자산운용
K55102C13317,하나PIMCO글로벌인컴혼합자산자투자신탁(H)[재간접형]ClassC-E,1062.06,20180110,글로벌채권,해외채권형,101,5,낮은 위험,하나자산운용
K55223CA6509,KB글로벌리얼에셋인컴증권자투자신탁(채권)(H)C-Pe,1050.50,20190222,글로벌채권,해외채권형,1,2,높은 위험,케이비자산운용
K55102CI0617,하나PIMCO글로벌투자등급증권자투자신탁[채권-재간접형]ClassA-E,986.59,20190110,글로벌채권,해외채권형,3,5,낮은 위험,하나자산운용
K55301AZ7430,미래에셋인도채권증권자투자신탁 1(채권)종류A,1074.49,20150427,아시아퍼시픽채권,해외채권형,15,4,보통 위험,미래에셋자산운용
K55370CU3180,AB미국인컴증권투자신탁(채권-재간접형)종류C-P,967.20,20190918,북미채권,해외채권형,2,4,보통 위험,얼라이언스번스틴자산운용
K55301BC4813,미래에셋미국달러우량회사채증권자투자신탁 1(H)(채권),953.91,20160429,북미채권,해외채권형,341,4,보통 위험,미래에셋자산운용
K55101D59823,한국투자글로벌플렉스증권자투자신탁(채권혼합-재간접형)(S-R),956.50,20200721,글로벌채권,해외채권형,0,3,다소 높은 위험,한국투자신탁운용
K55102C13275,하나PIMCO글로벌인컴혼합자산자투자신탁(H)[재간접형],1111.22,20180105,글로벌채권,해외채권형,851,5,낮은 위험,하나자산운용
KR5217A48418,우리템플턴월지급글로벌증권자투자신탁(채권-재간접형)ClassC,370.14,20110725,글로벌채권,해외채권형,7,4,보통 위험,우리자산운용
K55301BM1817,미래에셋인도채권증권자투자신탁 1(채권)종류C-P2,1034.91,20170303,아시아퍼시픽채권,해외채권형,17,4,보통 위험,미래에셋자산운용
K55302CE8836,베어링글로벌선순위담보채권증권자투자신탁[H](채권-재간접형)ClassS-P,1122.49,20190503,글로벌하이일드채권,해외채권형,0,2,높은 위험,베어링자산운용
K55213CY2346,한화글로벌본드인컴증권자투자신탁(H)(채권-재간접형)C-e,979.79,20191216,글로벌채권,해외채권형,8,4,보통 위험,한화자산운용
K55366AB7968,하이글로벌채권오퍼튜니티증권투자신탁(채권-재간접형),1125.30,20150518,글로벌채권,해외채권형,55,5,낮은 위험,하이자산운용
K55223BN6521,KB글로벌코어본드증권자투자신탁(채권)C-P,931.61,20190318,글로벌채권,해외채권형,4,4,보통 위험,케이비자산운용
K55105BG2522,삼성글로벌채권증권모투자신탁[채권],1205.15,20160908,글로벌채권,해외채권형,69,4,보통 위험,삼성자산운용
K55302CE8448,베어링월지급글로벌하이일드증권자투자신탁[H](채권-재간접형)ClassA,896.03,20201023,글로벌하이일드채권,해외채권형,135,4,보통 위험,베어링자산운용
K55301B83419,미래에셋이머징달러회사채증권자투자신탁 1(UH)(채권)종류A,1272.04,20160119,신흥국채권,해외채권형,0,4,보통 위험,미래에셋자산운용
K55206BG8949,키움달러표시우량채권증권자투자신탁(USD)[채권]A,15060.99,20160928,글로벌채권,해외채권형,0,4,보통 위험,키움투자자산운용
KR5301991331,미래에셋목돈관리목표전환형증권자투자신탁 5(채권)종류A,1179.31,20110121,글로벌채권,해외채권형,1,5,낮은 위험,미래에셋자산운용
K55101BY4918,한국투자TIF알아서평생소득월지급식증권자투자신탁(채권-재간접형)(C-e),977.27,20221216,글로벌채권,해외채권형,0,4,보통 위험,한국투자신탁운용
K55210CV2342,신한글로벌단기채권증권자투자신탁(H)[채권혼합-재간접형](종류C-s),922.33,20191004,글로벌채권,해외채권형,1,4,보통 위험,신한자산운용
K55301AZ7380,미래에셋인도채권증권모투자신탁(채권),1044.12,20150427,아시아퍼시픽채권,해외채권형,404,4,보통 위험,미래에셋자산운용
K55105BG2563,삼성글로벌채권증권자투자신탁H[채권]_A,913.24,20190716,글로벌채권,해외채권형,0,5,낮은 위험,삼성자산운용
K55210E07647,신한미국장기국채목표전환형증권투자신탁(H)[채권-재간접형](종류C-s),884.42,20230404,북미채권,해외채권형,2,3,다소 높은 위험,신한자산운용
KR5301991356,미래에셋목돈관리목표전환형증권자투자신탁 5(채권)종류C,1200.71,20110121,글로벌채권,해외채권형,0,5,낮은 위험,미래에셋자산운용
K55102C13358,하나PIMCO글로벌인컴혼합자산자투자신탁(H)[재간접형]ClassC-P2,1055.79,20180111,글로벌채권,해외채권형,45,5,낮은 위험,하나자산운용
KR5206AD2096,키움PIMCO베스트이머징증권자투자신탁 1[채권-재간접형]C-e,1069.37,20121018,신흥국채권,해외채권형,0,4,보통 위험,키움투자자산운용
K55229BH2571,이스트스프링미국투자적격회사채증권자투자신탁(UH)[채권-재간접형]클래스C,1163.71,20161010,북미채권,해외채권형,0,4,보통 위험,이스트스프링자산운용
K55223E06337,KBDWS멀티에셋와이즈리턴증권모투자신탁(혼합-재간접형),1125.96,20230419,글로벌채권,해외채권형,10,3,다소 높은 위험,케이비자산운용
